
         0	0.01271594	0.02109104	0.00337448	-0.00177943	
         1	0.01142746	0.01625925	0.00369660	-0.00274578	
         2	0.00820627	0.00852839	0.00079753	-0.00306790	
         3	0.00240812	0.00176389	-0.00016883	-0.00789969	
         4	0.00369660	-0.00049095	-0.00210154	-0.00854393	
         5	0.00820627	0.00530720	-0.00306790	-0.00854393	
         6	0.00917263	0.01239382	-0.00306790	-0.00789969	
         7	0.00498508	0.01271594	-0.00467850	-0.00564486	
         8	0.00756203	0.01303806	-0.00564486	-0.00467850	
         9	0.00498508	0.01110534	-0.00467850	-0.00339002	
        10	0.00595144	0.01464866	-0.00339002	-0.00532274	
        11	0.00401872	0.00691779	-0.00532274	-0.00306790	
        12	0.00273024	0.00627356	-0.00306790	0.00273024	
        13	0.00208601	0.00079753	-0.00274578	0.00981687	
        14	-0.00564486	-0.00661121	-0.00210154	0.00917263	
        15	-0.00403426	-0.00467850	-0.00274578	0.00949475	
        16	-0.00016883	0.00273024	-0.00339002	0.01174958	
        17	0.00595144	-0.00113519	-0.00177943	0.01046111	
        18	0.00595144	-0.00242366	-0.00242366	0.00820627	
        19	-0.00145731	-0.01208724	-0.00113519	0.00723991	
        20	-0.01337572	-0.02014022	0.00434084	0.00240812	
        21	-0.01530843	-0.01079876	0.00176389	-0.00113519	
        22	-0.01144300	-0.01047664	0.00176389	-0.00306790	
        23	-0.01240936	-0.00757757	-0.00210154	-0.00306790	
        24	-0.01144300	-0.00145731	0.00047541	-0.00725545	
        25	-0.00435638	0.01336018	-0.00016883	-0.00661121	
        26	-0.00016883	0.01593713	-0.00145731	-0.00628909	
        27	-0.00113519	0.01046111	-0.00274578	-0.00693333	
        28	-0.00145731	0.00111965	-0.00081307	-0.00306790	
        29	-0.00016883	-0.00081307	-0.00177943	-0.00210154	
        30	-0.00467850	-0.00564486	-0.00016883	-0.00532274	
        31	-0.00274578	-0.00435638	0.00015329	-0.00210154	
        32	0.00079753	-0.00918817	-0.00177943	0.00273024	
        33	-0.00016883	-0.00596698	0.00015329	0.00595144	
        34	0.00079753	-0.00435638	0.00111965	0.00498508	
        35	-0.00145731	-0.00596698	0.00434084	0.00434084	
        36	-0.00145731	-0.00532274	0.00240812	0.00369660	
