
         0	0.01593713	0.01368230	0.00047541	-0.00725545	
         1	0.01754773	-0.02303929	0.00047541	-0.00757757	
         2	0.01303806	-0.03850102	0.00111965	-0.00757757	
         3	0.01110534	-0.08037651	-0.00081307	-0.00500062	
         4	-0.00016883	-0.04301069	-0.00403426	-0.00371214	
         5	-0.00918817	-0.02046234	-0.00081307	-0.00210154	
         6	-0.00242366	0.00562932	-0.00210154	-0.00016883	
         7	0.00723991	0.02205740	-0.00371214	-0.00113519	
         7	-0.00081307	0.01625925	-0.00371214	0.00079753	
         8	-0.01659691	-0.01885174	0.00144177	0.00144177	
        10	-0.02561625	-0.00757757	0.00208601	0.00369660	
        11	-0.03431347	-0.01273148	0.00144177	0.00498508	
        12	-0.04687612	-0.03624618	0.00434084	0.00595144	
        13	-0.03978949	-0.04397704	0.00691779	0.00240812	
        14	-0.02948168	-0.02787108	0.00562932	0.00369660	
        14	-0.02014022	-0.03592406	0.00691779	-0.00081307	
        15	-0.00049095	-0.02593837	0.00466296	-0.00435638	
        16	0.00885051	-0.03527983	0.00047541	-0.00081307	
        17	0.00788415	-0.01788539	0.00079753	0.00015329	
        18	0.01110534	-0.01305360	-0.00306790	0.00305236	
        19	0.01593713	0.00047541	-0.00596698	0.00852839	
        20	0.01432654	0.01722561	-0.00822181	0.00498508	
        21	0.00917263	-0.00435638	-0.00596698	0.00015329	
        22	0.00981687	0.00208601	-0.00854393	0.00111965	
        23	0.00305236	0.01561501	-0.00854393	0.00305236	
        24	-0.00757757	0.00788415	-0.00596698	0.00047541	
        25	-0.00177943	0.01915833	-0.00403426	0.00047541	
        26	0.00015329	0.01915833	-0.00306790	-0.00145731	
        27	0.00530720	0.01239382	-0.00210154	0.00111965	
        28	0.00788415	0.01368230	-0.00145731	-0.00016883	
        29	0.01593713	0.01368230	-0.00016883	-0.00242366	
        30	0.01464866	0.01400442	0.00530720	-0.00177943	
        31	0.01497078	0.01239382	0.00434084	-0.00339002	
        32	0.01142746	0.00981687	0.00498508	-0.00306790	
        33	0.00627356	0.01013899	0.00852839	-0.00177943	
        34	0.00369660	0.00949475	0.00885051	-0.00371214	
        35	0.00079753	0.00885051	0.00659567	-0.00242366	
        36	-0.00081307	0.00981687	0.00305236	-0.00306790	
        37	0.00273024	0.00885051	0.00208601	-0.00306790	
        38	0.00466296	0.01142746	-0.00081307	0.00015329	
        39	0.00273024	0.00852839	-0.00242366	0.00305236	
        40	0.00111965	0.00401872	-0.00532274	0.00047541	
        41	0.00273024	0.00691779	-0.00628909	0.00079753	
        42	0.00111965	0.00498508	-0.00532274	0.00144177	
        43	-0.00081307	0.00111965	-0.00661121	-0.00049095	
        44	0.00176389	-0.00210154	-0.00789969	0.00305236	
        45	0.00401872	-0.00016883	-0.00532274	0.00240812	
        46	0.00047541	0.00015329	-0.00596698	0.00111965	
        47	-0.00177943	0.00305236	-0.00242366	-0.00177943	
        48	-0.00145731	0.00723991	0.00079753	-0.00274578	
        49	0.00015329	0.01303806	0.00015329	0.00015329	
        50	0.00273024	0.00820627	0.00176389	-0.00049095	
        51	0.00111965	0.00530720	0.00498508	-0.00145731	
        52	-0.00081307	0.00144177	0.00723991	-0.00210154	
        53	0.00015329	0.00144177	0.00723991	-0.00210154	
        54	-0.00081307	-0.00177943	0.00691779	-0.00532274	
        55	-0.00145731	0.00337448	0.00659567	-0.00339002	
        56	-0.00016883	0.00144177	0.00627356	-0.00274578	
        57	-0.00403426	0.00176389	0.00111965	-0.00145731	
        58	-0.00210154	0.00079753	0.00144177	0.00015329	
        59	-0.00177943	-0.00113519	-0.00049095	0.00015329	
        60	-0.00435638	-0.00274578	-0.00435638	0.00079753	
        61	-0.00306790	-0.00177943	-0.00854393	0.00111965	
        62	-0.00306790	-0.00339002	-0.00725545	0.00111965	
        63	-0.00210154	-0.00274578	-0.00983241	0.00273024	
        64	-0.00242366	-0.00339002	-0.00886605	0.00273024	
        65	-0.00532274	-0.00435638	-0.00371214	0.00176389	
        66	-0.00339002	-0.00661121	-0.00693333	0.00240812	
        67	-0.00049095	-0.00403426	-0.00371214	0.00111965	
