
         0	0.00627356	-0.00371214	0.00079753	0.00949475	
         0	0.00434084	-0.00789969	0.00466296	0.00434084	
         1	0.00595144	-0.00403426	0.00176389	0.00079753	
         2	0.00917263	0.00240812	0.00466296	0.00015329	
         3	0.00659567	0.00530720	0.00305236	-0.00371214	
         4	0.00466296	0.00369660	0.00337448	-0.00532274	
         5	0.00691779	0.00595144	0.00273024	-0.00983241	
         6	0.00273024	0.00756203	-0.00016883	-0.00951029	
         7	0.00079753	0.01336018	-0.00081307	-0.00564486	
         8	-0.00274578	0.01336018	0.00015329	-0.00693333	
         9	-0.00532274	0.00627356	-0.00274578	-0.00628909	
        10	-0.00532274	0.00208601	-0.00435638	-0.00596698	
        11	-0.00306790	0.00240812	-0.00403426	-0.00274578	
        12	-0.00403426	0.00208601	-0.00564486	-0.00306790	
        13	-0.00628909	0.00369660	-0.00467850	-0.00016883	
        14	-0.00306790	0.00337448	-0.00403426	0.00111965	
        15	-0.00049095	0.00305236	-0.00371214	0.00595144	
        16	-0.00113519	0.00240812	-0.00403426	0.00691779	
        17	0.00144177	0.00047541	-0.00371214	0.00466296	
        18	0.00111965	-0.00242366	-0.00274578	0.00530720	
        19	0.00015329	-0.00435638	-0.00081307	0.01078323	
        20	-0.00242366	-0.01176512	-0.00081307	0.00562932	
        21	-0.00242366	-0.01337572	0.00111965	0.00530720	
        22	0.00273024	-0.01530843	-0.00016883	0.00369660	
        23	0.00466296	-0.00339002	0.00176389	0.00079753	
        24	0.00079753	-0.00113519	0.00047541	-0.00113519	
        25	-0.00339002	0.00595144	-0.00210154	-0.00403426	
        26	-0.00435638	0.01400442	-0.00628909	-0.00500062	
        27	-0.00532274	0.01948044	-0.00339002	-0.00403426	
        28	-0.00177943	0.02076892	-0.00403426	-0.00339002	
        29	-0.00242366	0.01239382	-0.00339002	-0.00049095	
        30	-0.00564486	-0.00339002	-0.00371214	-0.00339002	
        31	-0.00983241	-0.01595267	0.00079753	-0.00274578	
        32	-0.00757757	-0.01466419	-0.00016883	-0.00596698	
        33	0.00208601	-0.00145731	-0.00210154	-0.00177943	
        34	-0.00081307	-0.00564486	-0.00274578	0.00047541	
        35	-0.00532274	0.00144177	-0.00306790	0.00176389	
        36	-0.00274578	0.01915833	0.00047541	0.00369660	
        37	-0.00693333	0.02076892	0.00111965	0.00530720	
        38	-0.00628909	0.00240812	0.00047541	0.00369660	
        39	0.00337448	-0.00596698	0.00240812	0.00434084	
        40	0.00627356	-0.00757757	0.00111965	0.00530720	
